Name,fuel_type,Transmission,Ownership,Mileage,Engine,Max Power,Seats,kilometers_driven,price,Year
Ford,Petrol,Manual,Second Owner,22.54,1396,88.73,5,41000,750000,2016
Maruti,Petrol,Manual,Second Owner,22.54,1396,88.73,5,39725,685000,2016
Maruti,Petrol,Manual,Second Owner,22.54,1396,88.73,5,41732,546000,2018
Volvo,Diesel,Automatic,Third Owner,18.0,1969,190.0,5,45000,3475000,2019
Toyota,Petrol,Automatic,Third Owner,18.0,1969,190.0,5,56023,434999,2015
Maruti,Diesel,Automatic,Third Owner,18.0,1969,190.0,5,120000,295000,2015
Hyundai,Petrol,Automatic,Third Owner,18.0,1969,190.0,5,70000,350000,2011
BMW,Petrol,Automatic,Third Owner,18.0,1969,190.0,5,10000,5500000,2022
BMW,Diesel,Automatic,Third Owner,18.0,1969,190.0,5,55000,3685000,2018
Honda,Petrol,Manual,First Owner,18.6,1498,119.35,5,69617,1188000,2020
Hyundai,Diesel,Manual,First Owner,18.6,1498,119.35,5,60840,956000,2019
Hyundai,Petrol,Manual,First Owner,18.6,1498,119.35,5,28500,495000,2017
Maruti,Petrol,Manual,First Owner,18.6,1498,119.35,5,62500,749000,2020
Kia,Diesel,Manual,First Owner,18.6,1498,119.35,5,10000,1800000,2022
Maruti,Diesel,Manual,First Owner,18.6,1498,119.35,5,51000,775000,2019
Hyundai,Petrol,Manual,First Owner,18.6,1197,81.83,5,47429,621000,2016
Nissan,Petrol,Manual,First Owner,18.6,1197,81.83,5,18984,430999,2017
Skoda,Petrol,Manual,First Owner,18.6,1197,81.83,5,100000,200000,2010
Hyundai,Petrol,Manual,First Owner,18.6,1197,81.83,5,20000,550000,2021
Maruti,Petrol,Manual,First Owner,18.6,1197,81.83,5,60000,180000,2006
Hyundai,Petrol,Manual,First Owner,18.6,1197,81.83,5,38000,245000,2015
Maruti,Petrol,Manual,First Owner,21.21,1197,81.8,5,67000,515000,2015
Maruti,Petrol,Manual,First Owner,21.21,1197,81.8,5,50000,575000,2014
Hyundai,Diesel,Manual,First Owner,21.21,1197,81.8,5,90000,175000,2012
Hyundai,Petrol,Manual,First Owner,21.21,1197,81.8,5,60350,599000,2016
Ford,Petrol,Manual,First Owner,21.21,1197,81.8,5,50000,765000,2018
Mahindra,Diesel,Manual,First Owner,21.21,1197,81.8,5,60000,1000000,2016
Volkswagen,Petrol,Manual,First Owner,16.2,1199,74.0,5,80000,600000,2016
Tata,Diesel,Manual,First Owner,16.2,1199,74.0,5,115173,432000,2017
Hyundai,Diesel,Manual,First Owner,16.2,1199,74.0,5,90000,175000,2012
Hyundai,Petrol,Manual,First Owner,16.2,1199,74.0,5,52266,570000,2015
MG,Petrol,Manual,First Owner,16.2,1199,74.0,5,10000,1950000,2023
Mercedes-Benz,Diesel,Manual,First Owner,16.2,1199,74.0,5,75000,3090000,2016
Volkswagen,Petrol,Manual,First Owner,18.78,999,75.0,5,27000,775000,2018
Maruti,Petrol,Manual,First Owner,18.78,999,75.0,5,26251,254999,2014
Hyundai,Diesel,Manual,First Owner,18.78,999,75.0,5,76164,322000,2014
Maruti,Diesel,Manual,First Owner,18.78,999,75.0,5,58431,894999,2018
Hyundai,Petrol,Manual,First Owner,18.78,999,75.0,5,50000,491000,2013
Audi,Diesel,Manual,First Owner,18.78,999,75.0,5,92000,1300000,2014
Ford,Diesel,Manual,Second Owner,22.77,1498,98.59,5,56000,645000,2016
Mercedes-Benz,Diesel,Manual,Second Owner,22.77,1498,98.59,5,35700,1675000,2015
Maruti,Petrol,Manual,Second Owner,22.77,1498,98.59,5,75196,338000,2016
Honda,Petrol,Manual,Second Owner,22.77,1498,98.59,5,41372,1011000,2017
Ford,Diesel,Manual,Second Owner,22.77,1498,98.59,5,23272,1175000,2021
Honda,Petrol,Manual,Second Owner,22.77,1498,98.59,5,90000,95,2009
Honda,Petrol,Manual,First Owner,18.6,1199,88.76,5,33379,650000,2018
Maruti,Petrol,Manual,First Owner,18.6,1199,88.76,5,6230,479000,2021
Mahindra,Diesel,Manual,First Owner,18.6,1199,88.76,5,50000,680000,2016
Maruti,Petrol,Manual,First Owner,18.6,1199,88.76,5,46863,267000,2014
Ford,Petrol,Manual,First Owner,18.6,1199,88.76,5,8407,999000,2020
Audi,Diesel,Manual,First Owner,18.6,1199,88.76,5,92000,1300000,2013
Maruti,Diesel,Manual,First Owner,28.09,1248,88.5,5,80000,700000,2017
Tata,Petrol,Manual,First Owner,28.09,1248,88.5,5,30000,763000,2020
Maruti,Petrol,Manual,First Owner,28.09,1248,88.5,5,51759,273000,2017
Nissan,Petrol,Manual,First Owner,28.09,1248,88.5,5,66500,570000,2014
Maruti,Petrol,Manual,First Owner,28.09,1248,88.5,5,50000,715000,2018
Hyundai,Petrol,Manual,First Owner,28.09,1248,88.5,5,49010,595000,2019
Hyundai,Petrol,Manual,First Owner,19.1,1197,82.0,5,90000,437000,2016
Honda,Petrol,Manual,First Owner,19.1,1197,82.0,5,25228,846000,2022
Tata,Petrol,Manual,First Owner,19.1,1197,82.0,5,105021,473000,2019
Hyundai,Petrol,Manual,First Owner,19.1,1197,82.0,5,49374,369000,2014
Audi,Diesel,Manual,First Owner,19.1,1197,82.0,5,10000,3400000,2018
Maruti,Petrol,Manual,First Owner,19.1,1197,82.0,5,26089,592000,2019
Hyundai,Petrol,Manual,First Owner,19.1,1197,82.0,5,50197,459999,2015
Hyundai,Petrol,Manual,First Owner,19.1,1197,82.0,5,46717,999000,2019
Hyundai,Petrol,Manual,First Owner,19.1,1197,82.0,5,120000,150000,2010
Skoda,Diesel,Manual,First Owner,19.1,1197,82.0,5,120000,360000,2012
Hyundai,Petrol,Manual,First Owner,19.1,1197,82.0,5,14881,1779000,2021
Mahindra,Diesel,Manual,First Owner,19.1,1197,82.0,5,54000,520000,2014
Hyundai,Petrol,Manual,Second Owner,16.36,1495,93.7,5,80000,250000,2012
Hyundai,Petrol,Manual,Second Owner,16.36,1495,93.7,5,20000,280000,2013
Tata,Diesel,Manual,Second Owner,16.36,1495,93.7,5,90000,600000,2016
Tata,Petrol,Manual,Second Owner,16.36,1495,93.7,5,62832,605000,2021
Hyundai,Petrol,Manual,Second Owner,16.36,1495,93.7,5,54305,404000,2012
Maruti,Petrol,Manual,Second Owner,16.36,1495,93.7,5,37302,352000,2018
Honda,Petrol,Manual,First Owner,18.7,1199,88.7,5,60611,520000,2016
Maruti,Petrol,Manual,First Owner,18.7,1199,88.7,5,120000,775000,2018
Mahindra,Diesel,Manual,First Owner,18.7,1199,88.7,5,80000,1000000,2021
Hyundai,Petrol,Manual,First Owner,18.7,1199,88.7,5,61155,585000,2016
Hyundai,Petrol,Manual,First Owner,18.7,1199,88.7,5,50000,358000,2016
Mercedes-Benz,Diesel,Manual,First Owner,18.7,1199,88.7,5,42000,2550000,2018
Ford,Petrol,Manual,Third Owner,15.85,1499,110.4,5,61120,566000,2017
Skoda,Diesel,Manual,Third Owner,15.85,1499,110.4,5,65000,350000,2014
Mahindra,Petrol,Manual,Third Owner,15.85,1499,110.4,5,30000,1370000,2021
BMW,Diesel,Manual,Third Owner,15.85,1499,110.4,5,75000,1798999,2014
Maruti,Petrol,Manual,Third Owner,15.85,1499,110.4,5,64998,581000,2017
Maruti,Petrol,Manual,Third Owner,15.85,1499,110.4,5,37000,890000,2021
Renault,Petrol,Manual,First Owner,23.01,999,67.0,5,55415,403000,2019
Honda,Petrol,Manual,First Owner,23.01,999,67.0,5,91000,445000,2018
Kia,Petrol,Manual,First Owner,23.01,999,67.0,5,10000,925000,2022
Maruti,Petrol,Manual,First Owner,23.01,999,67.0,5,12045,723000,2021
Hyundai,Petrol,Manual,First Owner,23.01,999,67.0,5,75940,630000,2015
Maruti,Petrol,Manual,First Owner,23.01,999,67.0,5,36483,258000,2015
Jaguar,Diesel,Automatic,First Owner,16.38,1999,177.0,5,52000,4950000,2018
Hyundai,Petrol,Automatic,First Owner,16.38,1999,177.0,5,45000,500000,2017
Volkswagen,Petrol,Automatic,First Owner,16.38,1999,177.0,5,20000,1350000,2022
Maruti,Petrol,Automatic,First Owner,16.38,1999,177.0,5,60700,894999,2020
Honda,Petrol,Automatic,First Owner,16.38,1999,177.0,5,25639,560000,2016
Hyundai,Petrol,Automatic,First Owner,16.38,1999,177.0,5,62000,775000,2015
Honda,Petrol,Manual,First Owner,18.7,1199,88.7,5,48579,517000,2015
Mercedes-Benz,Petrol,Manual,First Owner,18.7,1199,88.7,5,30000,21000000,2016
Hyundai,Petrol,Manual,First Owner,18.7,1199,88.7,5,110000,60,2007
Mercedes-Benz,Diesel,Manual,First Owner,18.7,1199,88.7,5,85000,1350000,2013
Mahindra,Diesel,Manual,First Owner,18.7,1199,88.7,5,44107,1551000,2019
Hyundai,Petrol,Manual,First Owner,18.7,1199,88.7,5,38010,1095000,2019
Hyundai,Petrol,Manual,Second Owner,19.1,1197,82.0,5,59532,449000,2016
Maruti,Petrol,Manual,Second Owner,19.1,1197,82.0,5,30000,825000,2019
Maruti,Petrol,Manual,Second Owner,19.1,1197,82.0,5,40000,650000,2020
Honda,Petrol,Manual,Second Owner,19.1,1197,82.0,5,44276,1320000,2020
Hyundai,Petrol,Manual,Second Owner,19.1,1197,82.0,5,60000,525000,2014
Maruti,Petrol,Manual,Second Owner,19.1,1197,82.0,5,35123,475000,2018
Honda,Petrol,Manual,Second Owner,17.0,1497,118.0,5,200300,455000,2014
Maruti,Petrol,Manual,Second Owner,17.0,1497,118.0,5,60000,509999,2017
Honda,Petrol,Manual,Second Owner,17.0,1497,118.0,5,100000,350000,2012
Audi,Diesel,Manual,Second Owner,17.0,1497,118.0,5,99000,1998999,2015
Maruti,Petrol,Manual,Second Owner,17.0,1497,118.0,5,41594,501000,2018
Honda,Petrol,Manual,Second Owner,17.0,1497,118.0,5,43000,800000,2016
Volkswagen,Petrol,Manual,First Owner,14.69,1390,120.3,5,113231,643000,2014
Toyota,Petrol,Manual,First Owner,14.69,1390,120.3,5,56000,325000,2014
Mahindra,Diesel,Manual,First Owner,14.69,1390,120.3,5,10000,1370000,2022
Audi,Diesel,Manual,First Owner,14.69,1390,120.3,5,78000,2499000,2015
Maruti,Petrol,Manual,First Owner,14.69,1390,120.3,5,24786,617000,2020
Ford,Diesel,Manual,First Owner,14.69,1390,120.3,5,25154,738000,2019
Mahindra,Diesel,Manual,Second Owner,18.49,1493,100.0,7,106338,705000,2018
Hyundai,Petrol,Manual,Second Owner,18.49,1493,100.0,7,54419,500000,2016
Toyota,Petrol,Manual,Second Owner,18.49,1493,100.0,7,60000,295000,2013
Jaguar,Diesel,Manual,Second Owner,18.49,1493,100.0,7,70000,1700000,2013
Maruti,Petrol,Manual,Second Owner,18.49,1493,100.0,7,56000,365000,2017
BMW,Diesel,Manual,Second Owner,18.49,1493,100.0,7,10000,5600000,2020
Tata,Diesel,Manual,First Owner,23.64,1497,88.77,5,40629,889000,2021
Renault,Petrol,Manual,First Owner,23.64,1497,88.77,5,22746,640000,2020
Maruti,Petrol,Manual,First Owner,23.64,1497,88.77,5,50000,75,2008
Jaguar,Diesel,Manual,First Owner,23.64,1497,88.77,5,70000,1800000,2013
Honda,Petrol,Manual,First Owner,23.64,1497,88.77,5,90000,994999,2018
Tata,Diesel,Manual,First Owner,23.64,1497,88.77,5,30600,1850000,2021
Maruti,Diesel,Automatic,Second Owner,26.59,1248,74.0,5,73341,621000,2016
Maruti,Petrol,Automatic,Second Owner,26.59,1248,74.0,5,5385,334000,2020
Maruti,Petrol,Automatic,Second Owner,26.59,1248,74.0,5,120000,50,2007
Jaguar,Diesel,Automatic,Second Owner,26.59,1248,74.0,5,70000,1750000,2013
Hyundai,Petrol,Automatic,Second Owner,26.59,1248,74.0,5,31000,775000,2019
Hyundai,Petrol,Automatic,Second Owner,26.59,1248,74.0,5,55000,775000,2020
BMW,Diesel,Automatic,Second Owner,22.69,1995,190.0,5,39001,1400000,2011
Audi,Diesel,Automatic,Second Owner,22.69,1995,190.0,5,40375,1250000,2014
Volkswagen,Diesel,Automatic,Second Owner,22.69,1995,190.0,5,70000,240000,2013
Maruti,Petrol,Automatic,Second Owner,22.69,1995,190.0,5,22264,429000,2021
Jaguar,Diesel,Automatic,Second Owner,22.69,1995,190.0,5,30000,4700000,2018
Mahindra,Petrol,Automatic,Second Owner,22.69,1995,190.0,5,14500,1550000,2021
Honda,Petrol,Manual,First Owner,17.4,1497,117.6,5,81532,630000,2014
Hyundai,Petrol,Manual,First Owner,17.4,1497,117.6,5,10837,774000,2020
Honda,Diesel,Manual,First Owner,17.4,1497,117.6,5,100000,320000,2016
Maruti,Petrol,Manual,First Owner,17.4,1497,117.6,5,103763,376000,2018
Hyundai,Petrol,Manual,First Owner,17.4,1497,117.6,5,36000,770000,2017
Mercedes-Benz,Diesel,Manual,First Owner,17.4,1497,117.6,5,80000,4950000,2017
Honda,Petrol,Manual,First Owner,17.4,1497,117.6,5,108818,530000,2015
Maruti,Petrol,Manual,First Owner,17.4,1497,117.6,5,4521,326000,2020
Skoda,Petrol,Manual,First Owner,17.4,1497,117.6,5,67896,1500000,2019
Volvo,Diesel,Manual,First Owner,17.4,1497,117.6,5,109000,1015000,2012
Maruti,Petrol,Manual,First Owner,17.4,1497,117.6,5,19065,725000,2018
Hyundai,Petrol,Manual,First Owner,17.4,1497,117.6,5,76000,575000,2013
Maruti,Petrol,Manual,First Owner,21.01,1197,81.8,5,35419,678000,2017
BMW,Diesel,Manual,First Owner,21.01,1197,81.8,5,25990,2400000,2019
Renault,Petrol,Manual,First Owner,21.01,1197,81.8,5,9862,745000,2021
Hyundai,Petrol,Manual,First Owner,21.01,1197,81.8,5,49043,312000,2012
Honda,Petrol,Manual,First Owner,21.01,1197,81.8,5,30538,840000,2019
Honda,Petrol,Manual,First Owner,21.01,1197,81.8,5,58000,675000,2018
Mercedes-Benz,Diesel,Automatic,Second Owner,19.71,2143,201.15,5,80000,1200000,2011
Maruti,Petrol,Automatic,Second Owner,19.71,2143,201.15,5,6805,634000,2021
Renault,Petrol,Automatic,Second Owner,19.71,2143,201.15,5,40000,225000,2017
Maruti,Petrol,Automatic,Second Owner,19.71,2143,201.15,5,70666,492000,2017
Hyundai,Petrol,Automatic,Second Owner,19.71,2143,201.15,5,48891,799000,2018
Kia,Petrol,Automatic,Second Owner,19.71,2143,201.15,5,34000,1650000,2020
Renault,Diesel,Manual,Second Owner,20.4,1461,108.45,5,100000,524000,2014
Mercedes-Benz,Diesel,Manual,Second Owner,20.4,1461,108.45,5,47000,825000,2011
Renault,Petrol,Manual,Second Owner,20.4,1461,108.45,5,37478,332000,2019
Land Rover,Diesel,Manual,Second Owner,20.4,1461,108.45,5,128000,3700000,2011
Mercedes-Benz,Petrol,Manual,Second Owner,20.4,1461,108.45,5,60000,1380000,2014
Audi,Diesel,Manual,Second Owner,20.4,1461,108.45,5,25000,6675000,2019
Audi,Diesel,Automatic,First Owner,17.11,1968,174.33,5,12000,2150000,2014
Maruti,Petrol,Automatic,First Owner,17.11,1968,174.33,5,23733,458000,2021
Maruti,Cng,Automatic,First Owner,17.11,1968,174.33,5,32972,415000,2021
Maruti,Diesel,Automatic,First Owner,17.11,1968,174.33,5,65815,800000,2018
Maruti,Petrol,Automatic,First Owner,17.11,1968,174.33,5,26676,696000,2018
Maruti,Petrol,Automatic,First Owner,17.11,1968,174.33,5,25367,568000,2017
Hyundai,Diesel,Manual,First Owner,22.32,1582,126.32,5,70001,675000,2011
Maruti,Petrol,Manual,First Owner,22.32,1582,126.32,5,9473,413999,2021
Maruti,Cng,Manual,First Owner,22.32,1582,126.32,5,30000,655000,2022
Maruti,Petrol,Manual,First Owner,22.32,1582,126.32,5,79000,165000,2010
Maruti,Petrol,Manual,First Owner,22.32,1582,126.32,5,35647,576000,2015
Mercedes-Benz,Petrol,Manual,First Owner,22.32,1582,126.32,5,29000,2350000,2016
Hyundai,Diesel,Manual,First Owner,24.4,1120,71.01,5,61331,470000,2014
Renault,Diesel,Manual,First Owner,24.4,1120,71.01,5,150000,310000,2013
Maruti,Petrol,Manual,First Owner,24.4,1120,71.01,5,3120,775000,2022
Maruti,Petrol,Manual,First Owner,24.4,1120,71.01,5,48580,831000,2020
Toyota,Petrol,Manual,First Owner,24.4,1120,71.01,5,63825,721000,2020
Maruti,Petrol,Manual,First Owner,24.4,1120,71.01,5,27240,548000,2017
Honda,Diesel,Manual,First Owner,25.8,1498,98.6,5,51438,530000,2014
Hyundai,Petrol,Manual,First Owner,25.8,1498,98.6,5,70000,450000,2015
Volkswagen,Petrol,Manual,First Owner,25.8,1498,98.6,5,20972,1050000,2022
Hyundai,Petrol,Manual,First Owner,25.8,1498,98.6,5,44646,691000,2018
Honda,Petrol,Manual,First Owner,25.8,1498,98.6,5,31346,994999,2018
Mercedes-Benz,Petrol,Manual,First Owner,25.8,1498,98.6,5,55000,5150000,2015
Hyundai,Petrol,Manual,First Owner,20.3,1086,68.0,5,67988,463000,2019
Volvo,Diesel,Manual,First Owner,20.3,1086,68.0,5,38200,4495000,2019
Volkswagen,Petrol,Manual,First Owner,20.3,1086,68.0,5,60000,475000,2018
Maruti,Petrol,Manual,First Owner,20.3,1086,68.0,5,71963,175000,2008
Hyundai,Petrol,Manual,First Owner,20.3,1086,68.0,5,79349,594000,2015
Hyundai,Diesel,Manual,First Owner,20.3,1086,68.0,5,28000,1150000,2020
Honda,Petrol,Automatic,Second Owner,18.2,1199,88.7,5,36032,727000,2019
Mahindra,Diesel,Automatic,Second Owner,18.2,1199,88.7,5,76187,2025000,2020
Hyundai,Diesel,Automatic,Second Owner,18.2,1199,88.7,5,120000,325000,2012
Hyundai,Petrol,Automatic,Second Owner,18.2,1199,88.7,5,26678,493000,2017
Mahindra,Diesel,Automatic,Second Owner,18.2,1199,88.7,5,88203,927000,2015
Maruti,Petrol,Automatic,Second Owner,18.2,1199,88.7,5,20755,503000,2016
Honda,Petrol,Manual,First Owner,17.4,1497,117.6,5,114883,515000,2015
BMW,Diesel,Manual,First Owner,17.4,1497,117.6,5,40000,2460000,2016
Jeep,Petrol,Manual,First Owner,17.4,1497,117.6,5,20000,1400000,2018
Honda,Diesel,Manual,First Owner,17.4,1497,117.6,5,152000,599000,2015
Audi,Diesel,Manual,First Owner,17.4,1497,117.6,5,37370,3275000,2018
Toyota,Petrol,Manual,First Owner,17.4,1497,117.6,5,10500,11900000,2023
Maruti,Petrol,Manual,First Owner,22.41,1197,88.5,5,88584,547000,2016
Honda,Petrol,Manual,First Owner,22.41,1197,88.5,5,89398,500000,2008
Hyundai,Petrol,Manual,First Owner,22.41,1197,88.5,5,70000,145000,2013
Ford,Diesel,Manual,First Owner,22.41,1197,88.5,5,101000,2395000,2016
Maruti,Petrol,Manual,First Owner,22.41,1197,88.5,5,52228,426000,2015
Mercedes-Benz,Petrol,Manual,First Owner,22.41,1197,88.5,5,3500,41500000,2023
Maruti,Diesel,Manual,Second Owner,23.2,1248,73.94,5,97419,307000,2012
Hyundai,Petrol,Manual,Second Owner,23.2,1248,73.94,5,50000,900000,2018
Maruti,Petrol,Manual,Second Owner,23.2,1248,73.94,5,80000,250000,2012
Chevrolet,Diesel,Manual,Second Owner,23.2,1248,73.94,5,41000,320000,2012
Hyundai,Diesel,Manual,Second Owner,23.2,1248,73.94,5,70000,1100000,2015
Maruti,Petrol,Manual,Second Owner,23.2,1248,73.94,5,56722,379000,2014
BMW,Petrol,Automatic,First Owner,13.17,1998,248.08,5,70000,4800000,2019
Toyota,Petrol,Automatic,First Owner,13.17,1998,248.08,5,70000,1200000,2014
Tata,Petrol,Automatic,First Owner,13.17,1998,248.08,5,38323,1025000,2021
Toyota,Diesel,Automatic,First Owner,13.17,1998,248.08,5,109000,3150000,2018
Nissan,Petrol,Automatic,First Owner,13.17,1998,248.08,5,40542,905000,2022
Honda,Petrol,Automatic,First Owner,13.17,1998,248.08,5,81000,925000,2013
Ford,Diesel,Manual,Second Owner,22.7,1498,89.84,5,106498,529000,2015
Mahindra,Diesel,Manual,Second Owner,22.7,1498,89.84,5,37000,400000,2017
Maruti,Petrol,Manual,Second Owner,22.7,1498,89.84,5,120000,500000,2020
Skoda,Diesel,Manual,Second Owner,22.7,1498,89.84,5,83000,825000,2017
Renault,Petrol,Manual,Second Owner,22.7,1498,89.84,5,47936,848000,2019
Maruti,Petrol,Manual,Second Owner,22.7,1498,89.84,5,55566,197000,2011
Ford,Petrol,Automatic,First Owner,13.17,1998,248.08,5,42000,149000,2011
Renault,Petrol,Automatic,First Owner,13.17,1998,248.08,5,40000,300000,2019
Maruti,Diesel,Automatic,First Owner,13.17,1998,248.08,5,80000,375000,2012
Maruti,Petrol,Automatic,First Owner,13.17,1998,248.08,5,10000,400000,1995
Audi,Petrol,Automatic,First Owner,13.17,1998,248.08,5,5500,4825000,2020
Maruti,Diesel,Manual,Second Owner,25.2,1248,74.0,5,68177,624000,2016
Maruti,Petrol,Manual,Second Owner,25.2,1248,74.0,5,19392,324000,2016
Skoda,Petrol,Manual,Second Owner,25.2,1248,74.0,5,50000,3000000,2020
Maruti,Diesel,Manual,Second Owner,25.2,1248,74.0,5,94514,323000,2011
Skoda,Diesel,Manual,Second Owner,25.2,1248,74.0,5,70000,575000,2008
Hyundai,Diesel,Manual,Second Owner,25.2,1248,74.0,5,4000,1775000,2023
Skoda,Petrol,Manual,First Owner,18.72,1498,147.52,5,27524,1816000,2022
Maruti,Petrol,Manual,First Owner,18.72,1498,147.52,5,9522,356000,2021
Mahindra,Diesel,Manual,First Owner,18.72,1498,147.52,5,60000,1000000,2019
Maruti,Petrol,Manual,First Owner,18.72,1498,147.52,5,67037,487000,2015
Honda,Petrol,Manual,First Owner,18.72,1498,147.52,5,110000,400000,2013
Hyundai,Petrol,Manual,First Owner,18.72,1498,147.52,5,950,1650000,2023
Maruti,Diesel,Manual,First Owner,23.65,1248,88.5,5,75471,850000,2017
Honda,Petrol,Manual,First Owner,23.65,1248,88.5,5,28880,295000,2014
Hyundai,Diesel,Manual,First Owner,23.65,1248,88.5,5,90000,750000,2014
Mahindra,Diesel,Manual,First Owner,23.65,1248,88.5,5,120000,290000,2004
Maruti,Petrol,Manual,First Owner,23.65,1248,88.5,5,10000,400000,1995
Mahindra,Diesel,Manual,First Owner,23.65,1248,88.5,5,71000,540000,2017
Honda,Petrol,Manual,First Owner,18.6,1199,88.5,5,8000,745000,2021
Chevrolet,Petrol,Manual,First Owner,18.6,1199,88.5,5,19003,229999,2016
Hyundai,Petrol,Manual,First Owner,18.6,1199,88.5,5,72842,459999,2016
Toyota,Petrol,Manual,First Owner,18.6,1199,88.5,5,35540,709000,2019
Hyundai,Petrol,Manual,First Owner,18.6,1199,88.5,5,45000,894999,2016
Toyota,Diesel,Manual,First Owner,18.6,1199,88.5,5,28000,1839999,2019
Kia,Petrol,Automatic,First Owner,19.26699580350531,1482,157.81,6,13200,1689999,2022
Maruti,Petrol,Automatic,First Owner,19.26699580350531,1482,157.81,6,28329,268000,2016
Maruti,Petrol,Automatic,First Owner,19.26699580350531,1482,157.81,6,16338,430000,2018
Renault,Diesel,Automatic,First Owner,19.26699580350531,1482,157.81,6,47627,983000,2019
Hyundai,Petrol,Automatic,First Owner,19.26699580350531,1482,157.81,6,20469,1099000,2019
Hyundai,Petrol,Automatic,First Owner,19.26699580350531,1482,157.81,6,35000,885000,2018
Hyundai,Petrol,Manual,First Owner,19.26699580350531,1497,113.18,5,20000,1150000,2021
Hyundai,Petrol,Manual,First Owner,19.26699580350531,1497,113.18,5,9326,690000,2022
Kia,Diesel,Manual,First Owner,19.26699580350531,1497,113.18,5,49017,1525000,2020
Toyota,Petrol,Manual,First Owner,19.26699580350531,1497,113.18,5,98000,450000,2009
Hyundai,Petrol,Manual,First Owner,19.26699580350531,1497,113.18,5,60000,425000,2011
Jeep,Petrol,Manual,First Owner,19.26699580350531,1497,113.18,5,80000,1800000,2020
Citroen,Diesel,Automatic,First Owner,18.6,1997,174.33,5,20000,3000000,2022
Maruti,Petrol,Automatic,First Owner,18.6,1997,174.33,5,47584,549000,2020
Maruti,Lpg,Automatic,First Owner,18.6,1997,174.33,5,80000,140000,2010
Hyundai,Petrol,Automatic,First Owner,18.6,1997,174.33,5,55943,672000,2018
Maruti,Petrol,Automatic,First Owner,18.6,1997,174.33,5,70000,445000,2012
Maruti,Petrol,Automatic,First Owner,18.6,1997,174.33,5,60000,600000,2016
Maruti,Petrol,Manual,First Owner,23.95,998,67.05,5,60730,310000,2017
Kia,Petrol,Manual,First Owner,23.95,998,67.05,5,10000,1600000,2022
Tata,Petrol,Manual,First Owner,23.95,998,67.05,5,30000,55,2011
